序,36.85001,103.399994,10.9,10.9,8.774501,2.725,10.8564
號,47.70641,103.399994,10.9,10.9,8.774501,2.725,11.096199
6,42.85001,123.600006,8.75,8.75,7.6212506,2.1875,5.267502
1,48.144512,123.600006,8.75,8.75,7.6212506,2.1875,3.8325005
 ,52.004013,123.600006,8.75,8.75,7.6212506,2.1875,2.1875
6,43.08001,144.80002,8.75,8.75,7.6212506,2.1875,5.267502
2,48.34271,144.80002,8.75,8.75,7.6212506,2.1875,5.1800003
 ,53.51791,144.80002,8.75,8.75,7.6212506,2.1875,2.1875
6,43.21001,165.81003,8.75,8.75,7.6212506,2.1875,5.267502
3,48.46851,165.81003,8.75,8.75,7.6212506,2.1875,5.06625
 ,53.52576,165.81003,8.75,8.75,7.6212506,2.1875,2.1875
交,80.64001,103.130035,12.95,12.95,12.8464,3.2375,10.139854
易,90.717255,103.130035,12.95,12.95,12.8464,3.2375,12.444946
日,103.0996,103.130035,12.95,12.95,12.8464,3.2375,10.334099
期,113.3711,103.130035,12.95,12.95,12.8464,3.2375,11.318298
1,75.11001,123.58005,9.35,9.35,7.7792006,2.3375,5.834404
0,80.91201,123.58005,9.35,9.35,7.7792006,2.3375,5.8250504
0,86.70466,123.58005,9.35,9.35,7.7792006,2.3375,5.7689514
/,92.44121,123.58005,9.35,9.35,7.7792006,2.3375,7.311699
0,99.720505,123.58005,9.35,9.35,7.7792006,2.3375,5.8624496
7,105.55055,123.58005,9.35,9.35,7.7792006,2.3375,5.2173004
 ,110.73545,123.58005,9.35,9.35,7.7792006,2.3375,2.3375015
/,111.880005,123.58005,9.35,9.35,7.7792006,2.3375,6.9283524
0,118.74576,123.58005,9.35,9.35,7.7792006,2.3375,5.7689514
9,124.45211,123.58005,9.35,9.35,7.7792006,2.3375,5.2547073
 ,129.64421,123.58005,9.35,9.35,7.7792006,2.3375,2.337494
1,75.350006,144.77005,9.35,9.35,7.7792006,2.3375,5.8343964
0,81.16581,144.77005,9.35,9.35,7.7792006,2.3375,5.7689514
0,86.91616,144.77005,9.35,9.35,7.7792006,2.3375,5.7689514
/,92.66651,144.77005,9.35,9.35,7.7792006,2.3375,7.2742996
0,99.92221,144.77005,9.35,9.35,7.7792006,2.3375,5.7689514
7,105.67256,144.77005,9.35,9.35,7.7792006,2.3375,5.2173004
 ,110.87126,144.77005,9.35,9.35,7.7792006,2.3375,2.3375015
/,111.46001,144.77005,9.35,9.35,7.7792006,2.3375,7.311699
0,118.71441,144.77005,9.35,9.35,7.7792006,2.3375,5.8624496
4,124.51956,144.77005,9.35,9.35,7.7792006,2.3375,5.759598
 ,130.22186,144.77005,9.35,9.35,7.7792006,2.3375,2.337494
1,75.47,165.91006,9.35,9.35,7.7792006,2.3375,5.8343964
0,81.3694,165.91006,9.35,9.35,7.7792006,2.3375,5.7689514
0,87.203354,165.91006,9.35,9.35,7.7792006,2.3375,5.7689514
/,93.03731,165.91006,9.35,9.35,7.7792006,2.3375,7.311699
0,100.41401,165.91006,9.35,9.35,7.7792006,2.3375,5.7689514
7,106.24796,165.91006,9.35,9.35,7.7792006,2.3375,5.2173004
/,111.530266,165.91006,9.35,9.35,7.7792006,2.3375,7.3771515
0,118.97242,165.91006,9.35,9.35,7.7792006,2.3375,5.7689514
1,124.80637,165.91006,9.35,9.35,7.7792006,2.3375,5.834404
 ,130.70578,165.91006,9.35,9.35,7.7792006,2.3375,2.337494
政,192.97,48.75006,17.0,17.0,0.0,4.25,17.033997
治,210.004,48.75006,17.0,17.0,0.0,4.25,16.166992
獻,226.17099,48.75006,17.0,17.0,0.0,4.25,18.037003
金,244.208,48.75006,17.0,17.0,0.0,4.25,17.35701
會,261.565,48.75006,17.0,17.0,0.0,4.25,17.255005
計,278.82,48.75006,17.0,17.0,0.0,4.25,17.135986
報,295.956,48.75006,17.0,17.0,0.0,4.25,17.765015
告,313.721,48.75006,17.0,17.0,0.0,4.25,17.356995
書,331.078,48.75006,17.0,17.0,0.0,4.25,17.016998
查,348.095,48.75006,17.0,17.0,0.0,4.25,18.00299
閱,366.098,48.75006,17.0,17.0,0.0,4.25,16.558014
制,382.656,48.75006,17.0,17.0,0.0,4.25,17.884003
度,400.54,48.75006,17.0,17.0,0.0,4.25,17.40799
電,417.948,48.75006,17.0,17.0,0.0,4.25,16.558014
腦,434.506,48.75006,17.0,17.0,0.0,4.25,18.665985
象,453.172,48.75006,17.0,17.0,0.0,4.25,15.894989
統,469.067,48.75006,17.0,17.0,0.0,4.25,18.360016
查,487.427,48.75006,17.0,17.0,0.0,4.25,16.79599
詢,504.223,48.75006,17.0,17.0,0.0,4.25,17.696991
結,521.92,48.75006,17.0,17.0,0.0,4.25,17.017029
呆,538.937,48.75006,17.0,17.0,0.0,4.25,18.036987
列,556.974,48.75006,17.0,17.0,0.0,4.25,16.79602
印,573.77,48.75006,17.0,17.0,0.0,4.25,17.322998
清,591.093,48.75006,17.0,17.0,0.0,4.25,17.51001
單,608.603,48.75006,17.0,17.0,0.0,4.25,15.929016
專,247.55,63.590088,12.35,12.35,10.6457,3.0875,13.449142
戶,261.00037,63.590088,12.35,12.35,10.6457,3.0875,13.39975
名,274.4013,63.590088,12.35,12.35,10.6457,3.0875,13.276245
稱,287.67877,63.590088,12.35,12.35,10.6457,3.0875,15.696838
：,303.37683,63.590088,12.35,12.35,10.6457,3.0875,11.016205
第,314.39423,63.590088,12.35,12.35,10.6457,3.0875,13.436798
8,327.8322,63.590088,12.35,12.35,10.6457,3.0875,7.817566
屆,335.65097,63.590088,12.35,12.35,10.6457,3.0875,12.794586
立,348.44678,63.590088,12.35,12.35,10.6457,3.0875,14.116058
法,362.56403,63.590088,12.35,12.35,10.6457,3.0875,12.745209
委,375.31042,63.590088,12.35,12.35,10.6457,3.0875,15.141113
員,390.45273,63.590088,12.35,12.35,10.6457,3.0875,11.683105
擬,402.13702,63.590088,12.35,12.35,10.6457,3.0875,14.474213
參,416.61243,63.590088,12.35,12.35,10.6457,3.0875,12.8810425
選,429.4947,63.590088,12.35,12.35,10.6457,3.0875,13.893738
人,443.38965,63.590088,12.35,12.35,10.6457,3.0875,13.350342
王,456.7412,63.590088,12.35,12.35,10.6457,3.0875,13.634399
惠,470.3768,63.590088,12.35,12.35,10.6457,3.0875,13.140411
美,483.5184,63.590088,12.35,12.35,10.6457,3.0875,13.412109
政,496.9317,63.590088,12.35,12.35,10.6457,3.0875,14.017242
治,510.95013,63.590088,12.35,12.35,10.6457,3.0875,12.658752
獻,523.6101,63.590088,12.35,12.35,10.6457,3.0875,14.128418
金,537.7397,63.590088,12.35,12.35,10.6457,3.0875,13.449158
專,551.19006,63.590088,12.35,12.35,10.6457,3.0875,13.449158
戶,564.64044,63.590088,12.35,12.35,10.6457,3.0875,11.609009
首,387.0,81.390076,12.35,12.35,10.6457,3.0875,12.535248
次,399.53525,81.390076,12.35,12.35,10.6457,3.0875,14.041962
申,413.5772,81.390076,12.35,12.35,10.6457,3.0875,12.004211
報,425.58142,81.390076,12.35,12.35,10.6457,3.0875,13.856689
校,166.81,103.03006,10.9,10.9,8.774501,2.725,10.8564
文,177.6664,103.03006,10.9,10.9,8.774501,2.725,11.521301
科,189.1877,103.03006,10.9,10.9,8.774501,2.725,12.404205
目,201.5919,103.03006,10.9,10.9,8.774501,2.725,7.8152924
捐,310.09,102.86005,12.95,12.95,12.8464,3.2375,10.618988
贈,320.7235,102.86005,12.95,12.95,12.8464,3.2375,11.680908
者,332.4189,102.86005,12.95,12.95,12.8464,3.2375,11.538452
／,343.97186,102.86005,12.95,12.95,12.8464,3.2375,7.277893
支,351.26425,102.86005,12.95,12.95,12.8464,3.2375,12.2247925
出,363.50354,102.86005,12.95,12.95,12.8464,3.2375,8.974365
對,373.83,102.86005,12.95,12.95,12.8464,3.2375,12.548553
象,386.37793,102.86005,12.95,12.95,12.8464,3.2375,9.997406
身,469.56,102.71005,10.9,10.9,8.774501,2.725,9.842712
分,479.4029,102.71005,10.9,10.9,8.774501,2.725,11.717499
證,491.1206,102.71005,10.9,10.9,8.774501,2.725,11.684814
／,502.8056,102.71005,10.9,10.9,8.774501,2.725,7.3575134
統,510.1633,102.71005,10.9,10.9,8.774501,2.725,11.837372
一,522.0009,102.71005,10.9,10.9,8.774501,2.725,10.965393
編,532.9665,102.71005,10.9,10.9,8.774501,2.725,11.117981
收,553.92,102.78006,12.95,12.95,12.8464,3.2375,10.735535
入,564.65515,102.78006,12.95,12.95,12.8464,3.2375,11.27948
金,575.9342,102.78006,12.95,12.95,12.8464,3.2375,12.121216
額,588.055,102.78006,12.95,12.95,12.8464,3.2375,11.098145
支,611.07,102.77005,12.95,12.95,12.8464,3.2375,12.2247925
出,623.3026,102.77005,12.95,12.95,12.8464,3.2375,8.974365
金,633.79,102.77005,12.95,12.95,12.8464,3.2375,12.121216
額,645.8656,102.77005,12.95,12.95,12.8464,3.2375,10.91687
